"setting_index","replication","seed","B","setting"
2,177,85052091,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,177,475057091,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,177,85052091,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,177,475057091,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,177,85052091,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,177,785872091,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,177,785872091,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,177,785872091,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,178,475057092,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,178,85052092,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,178,475057092,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,178,85052092,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,178,475057092,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,178,85052092,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,178,785872092,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,178,785872092,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,178,785872092,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,179,475057093,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,179,85052093,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,179,475057093,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,179,85052093,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,179,475057093,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,179,85052093,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,179,785872093,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,179,785872093,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,179,785872093,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,180,475057094,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,180,85052094,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,180,475057094,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,180,85052094,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,180,475057094,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,180,85052094,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,180,785872094,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,180,785872094,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,180,785872094,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,181,475057095,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,181,85052095,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,181,475057095,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,181,85052095,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,181,475057095,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,181,85052095,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,181,785872095,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,181,785872095,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,181,785872095,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,182,475057096,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,182,85052096,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,182,475057096,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,182,85052096,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,182,475057096,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,182,85052096,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,182,785872096,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,182,785872096,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,182,785872096,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,183,475057097,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,183,85052097,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,183,475057097,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,183,85052097,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,183,475057097,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,183,85052097,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,183,785872097,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,183,785872097,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,183,785872097,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,184,475057098,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,184,85052098,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,184,475057098,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,184,85052098,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,184,475057098,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,184,85052098,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,184,785872098,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,184,785872098,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,184,785872098,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,185,475057099,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,185,85052099,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,185,475057099,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,185,85052099,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,185,475057099,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,185,85052099,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,185,785872099,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,185,785872099,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,185,785872099,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,186,475057100,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,186,85052100,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,186,475057100,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,186,85052100,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,186,475057100,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,186,85052100,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,186,785872100,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,186,785872100,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,186,785872100,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,187,475057101,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,187,85052101,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,187,475057101,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,187,85052101,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,187,475057101,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,187,85052101,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,187,785872101,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,187,785872101,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,187,785872101,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,188,475057102,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,188,85052102,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,188,475057102,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,188,85052102,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,188,475057102,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,188,85052102,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,188,785872102,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,188,785872102,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,188,785872102,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,189,475057103,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,189,85052103,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,189,475057103,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,189,85052103,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,189,475057103,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,189,85052103,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,189,785872103,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,189,785872103,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,189,785872103,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,190,475057104,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,190,85052104,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,190,475057104,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,190,85052104,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,190,475057104,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,190,85052104,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,190,785872104,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,190,785872104,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,190,785872104,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,191,475057105,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,191,85052105,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,191,475057105,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,191,85052105,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,191,475057105,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,191,85052105,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,191,785872105,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,191,785872105,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,191,785872105,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,192,475057106,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,192,85052106,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,192,475057106,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,192,85052106,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,192,475057106,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,192,85052106,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,192,785872106,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,192,785872106,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,192,785872106,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,193,475057107,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,193,85052107,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,193,475057107,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,193,85052107,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,193,475057107,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,193,85052107,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,193,785872107,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,193,785872107,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,193,785872107,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,194,475057108,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,194,85052108,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,194,475057108,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,194,85052108,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,194,475057108,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,194,85052108,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,194,785872108,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,194,785872108,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,194,785872108,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,195,475057109,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,195,85052109,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,195,475057109,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,195,85052109,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,195,475057109,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,195,85052109,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,195,785872109,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,195,785872109,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,195,785872109,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,196,475057110,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,196,85052110,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,196,475057110,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,196,85052110,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,196,475057110,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,196,85052110,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,196,785872110,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,196,785872110,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,196,785872110,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,197,475057111,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,197,85052111,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,197,475057111,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,197,85052111,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,197,475057111,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,197,85052111,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,197,785872111,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,197,785872111,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,197,785872111,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,198,475057112,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,198,85052112,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,198,475057112,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,198,85052112,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,198,475057112,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,198,85052112,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,198,785872112,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,198,785872112,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,198,785872112,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,199,475057113,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,199,85052113,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,199,475057113,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,199,85052113,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,199,475057113,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,199,85052113,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,199,785872113,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,199,785872113,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,199,785872113,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,200,475057114,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,200,85052114,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,200,475057114,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,200,85052114,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,200,475057114,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,200,85052114,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,200,785872114,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,200,785872114,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,200,785872114,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
